ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
10017AEAFB	TILJSZO	ILSZO	*p6{ILSZO=1}	0000000000000000FF0000C302CFC300000000000000000000000000000000FFFF00000000F00F02BCC0FFF00F00000000000000000000000000000000FFFF00000000F00FB2BCECFFF0CF0000000000000000FF0000C302CFC30000FF00000000FFFF00000000FFFF0000FF0C03C03C3FFFFFFFFFFFFFFF0000C300000000F00F00000000F00F0000C30C03C03C3FFF0C03C33C3FFF02CFC302BCC0FFF00FB2BCECFFF0CF02CFC3FFFFFFFFFFFF0C03C33C3FFF		v115@ChzhglFeQ4ilDeBtR4RpEeBtQ4RpJeAgH		[^ILSZO]!,*p4	93.81%	1576/1680	10017BAAFB
10017AEAFC	TILJSZO	ILSZO	*p6{ILSZO=1}	FC0CB2000000000000C80020C80020FC0CB2FFFFFFFFFFFFFC0CB203FFC03C63C6CBFFF23C6BE6CBFFF23C6BE6000000FFFFFFFFFFFF00000000000000000003FFC00003C003FFC00003C0FC0CB2000000000000C80020C8002000000003FFC03C63C600000000000000000000F18000018000F180000180C80020CBFFF23C6BE603FFC00003C0C8002000F18000018082F98F020180C80020CBFFF23C6BE603FFC00003C0C8002000F18000018082F98F020180		v115@9gglQ4HeglR4GehlQ4BtCeRpzhBtBeRpJeAgH		[^ILSZO]!,*p4	93.45%	1570/1680	10017BAAFC
10017AEAFD	TILJSZO	ILSZO	*p6{ILSZO=1}	00DFC7000000340FD3FFFFFF1C04FF00DFC70000F3FFF03F00DFC7343CCDFFF4DFFFFFFFFFFFFF1C0FC74DFFFF0000000000F3FFF03F000000003CC0FFF0CFFFFFFFFFFFFF000FC00CFFFF00DFC7000000340FD3FFFFFF1C04FF340FD3343CCDFFF4DF003CC0FFF0CF340FD3FFFFFFFFFFFF4D37C33D3FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1C04FF1C0FC74DFFFF000FC00CFFFF1C04FF4D37C33D3FFFFFFFFFFFFFFF		v115@9gwhilFewhglAtGewhBtR4CeRpwhAtR4DeRpJeAgH		[^ILSZO]!,*p4	92.50%	1554/1680	10017BAAFD
10017AEAFE	TILJSZO	ILSZO	*p6{ILSZO=1}	FF8E00FF2038000000E00000000000FF8E00FFFFFFFFFFFFFF8E00E3FFF8BE63C6E3FFF8BE63C603FFC03C63C6FF2038FFFFFFFFFFFFFF2038CBFFF23C6BE603FFC03C63C6E3FFF8BE63C6FF8E00FF2038000000E00000000000000000E3FFF8BE63C6CBFFF23C6BE600000002F980000000000000000000E00000E3FFF8BE63C603FFC03C63C6E0000002F98000000000F18000000000000003FFC03C63C6E3FFF8BE63C600000000000000000000F180000000		v115@9gRpQ4GeRpR4FeilQ4BtDeglzhBtMeAgH		[^ILSZO]!,*p4	88.69%	1490/1680	10017BAAFE
10017AEAFF	TILJSZO	ILSZO	*p6{ILSZO=1}	FF2038FFFFFFCBF02C000000E3FB00FF2038FFFFFFFFFFFFFF2038CBFFF23C6BE603FFC03C63C6E3FFF8BE63C6FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF2038FFFFFFCBF02C000000E3FB00CBF02CCBFFF23C6BE6FFFFFFFFFFFFCBF02C00F1BFFC01BCB2F9BFFEC1BC00000003FFC03C63C6FFFFFFFFFFFF00000000F1BFFC01BC00F1BFFC01BCE3FB00E3FFF8BE63C6FFFFFFFFFFFFE3FB00B2F9BFFEC1BC00F1BFFC01BC		v115@FhAtwhGeBtwhRpCeR4AtglwhRpBeR4ilwhJeAgH		[^ILSZO]!,*p4	86.19%	1448/1680	10017BAAFF
10017BAAF8	TILJSZO	IJSZO	*p6{IJSZO=1}	000000340FD300034103F34D01304D00000000000034D0F3FFF53F0000000F3003000FFF0F30F300053F0030F3000000340FD300034103F34D01304D340FD334D0F3FFF53F340FD3003CC0FFF0CFFFFFFFFFFFFF4D4FD30CFFFF0003410000000F3003000341003CC0FFF0CF343CCDFFF4DF0400C10CF4DF03F34D000FFF0F30F303F34DFFFFFFFFFFFF343CCDFFF4DF343CCDFFF4DF01304D00053F0030F301304D4D4FD30CFFFF0400C10CF4DF343CCDFFF4DF		v115@9gzhFeh0AtGeg0BtR4CeRpg0AtR4DeRpJeAgH		[^IJSZO]!,*p4	94.29%	1584/1680	10017AEAF8
10017BAAF9	TILJSZO	IJSZO	*p6{IJSZO=1}	01714D0000005D000014000000000001714D01714D00053F0330F35D753F53FFFF14503353F53F34D0F3FFF53F01714D0000005D000014000000000000000000053F0330F3000000414FD00C03C0000CC00000000000000000005D00005D753F53FFFF5D0000414FD00C03C0014FC00C000003FFC03C000014000014503353F53F140000000CC0000000014FC00C0000014FC000000000000034D0F3FFF53F00000000000000000003FFC03C0000014FC0000000		v115@Ehi0EeAtRpQ4g0DeBtRpR4DeAtzhQ4JeAgH		[^IJSZO]!,*p4	94.17%	1582/1680	10017AEAF9
10017BAAFA	TILJSZO	IJSZO	*p6{IJSZO=1}	00002C000000000000000000B2CFC000002C00002C000000000AF3000000000FFF00000000003FB2CAF3FFF03F00002C000000000000000000B2CFC0000000000000000AF3000000000000000000000000000000B2BCECFFF0CF000000000000000FFF000000000000000000000000000000FFFFFFFFFFFF00000000000000003F000000000000000000000000000000000FC00CFFFFB2CFC0B2CAF3FFF03FB2CFC0B2BCECFFF0CFFFFFFFFFFFFF000FC00CFFFF		v115@DhAti0EeBtR4g0EeAtR4RpDezhRpJeAgH		[^IJSZO]!,*p4	94.17%	1582/1680	10017AEAFA
10017BAAFB	TILJSZO	IJSZO	*p6{IJSZO=1}	0000000000000000C30000FF0130FF00000000000000000000000000000000F00F00000000FFFF00053F00FFFF0000000000000000C30000FF0130FF00000000000000000000000000000000F00F00000000FFFF4D4FD30CFFFF0000C300000000F00F0000C300000000F00F0C03C300FFFF0C03C30CFFFF0000FF00000000FFFF0000FF00000000FFFF0C03C300FFFFFFFFFFFFFFFF0130FF00053F00FFFF0130FF4D4FD30CFFFF0C03C30CFFFFFFFFFFFFFFFF		v115@9gg0zhEei0AtFeRpBtR4DeRpAtR4OeAgH		[^IJSZO]!,*p4	93.81%	1576/1680	10017AEAFB
10017BAAFC	TILJSZO	IJSZO	*p6{IJSZO=1}	FF2038000000C80020000000E00800FF2038FF2038FFFFFFFFFFFFCB2FFF0F3AF3000FFF0F30F3E38FFFAF30F3FF2038000000C80020000000E00800000000FFFFFFFFFFFF00000003FFC00003C000000000000003FFC03C0000C80020CB2FFF0F3AF3C8002003FFC00003C0003CC00000C082BCE03C00C0000000000FFF0F30F3000000000000000000003CC00000C0003CC00000C0E00800E38FFFAF30F3E0080003FFC03C000082BCE03C00C0003CC00000C0		v115@FhAtg0GeBtg0RpCeR4Ath0RpBeR4zhJeAgH		[^IJSZO]!,*p4	93.45%	1570/1680	10017AEAFC
10017BAAFD	TILJSZO	IJSZO	*p6{IJSZO=1}	03F34D000000FFFFFF340FD3340FD303F34D03F34D000FFF0F30F3FFFFFFFFFFFF34D0F3FFF53F34D0F3FFF53F03F34D000000FFFFFF340FD3340FD3000000000FFF0F30F3000000FFFFFFFFFFFF003CC0FFF0CF003CC0FFF0CFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF340FD334D0F3FFF53F340FD3003CC0FFF0CFFFFFFFFFFFFF4D4FD30CFFFF340FD334D0F3FFF53F340FD3003CC0FFF0CFFFFFFFFFFFFF4D4FD30CFFFF		v115@Dhi0whGeQ4g0whRpCeBtR4whRpDeBtQ4whJeAgH		[^IJSZO]!,*p4	92.50%	1554/1680	10017AEAFD
10017BAAFE	TILJSZO	IJSZO	*p6{IJSZO=1}	FF8E00FC0CB2E00000000000000000FF8E00FF8E00FFFFFFFFFFFFE38FFFAF30F3E38FFFAF30F3000FFF0F30F3FF8E00FC0CB2E00000000000000000FC0CB2FFFFFFFFFFFFFC0CB203FFC03C63C6CBFFF23C6BE6CBFFF23C6BE6E00000E38FFFAF30F3E0000003FFC03C63C602BCC0000000003CC0000000000000E38FFFAF30F3000000CBFFF23C6BE602BCC0000000000000000000000000000FFF0F30F3000000CBFFF23C6BE6003CC0000000000000000000		v115@EhAtRpFeBtRpDeR4Ati0CeR4zhg0JeAgH		[^IJSZO]!,*p4	88.69%	1490/1680	10017AEAFE
10017BAAFF	TILJSZO	IJSZO	*p6{IJSZO=1}	FC0CB2FFFFFF000000CBF02CCBF02CFC0CB2FC0CB2FFFFFFFFFFFF000FFF0F30F3CB2FFF0F3AF3CB2FFF0F3AF3FC0CB2FFFFFF000000CBF02CCBF02CFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000000000FFF0F30F3000000FFFFFFFFFFFF003CC0FFF0CF003CC0FFF0CFCBF02CCB2FFF0F3AF3CBF02CFFFFFFFFFFFF003CC0FFF0CFB2BCECFFF0CFCBF02CCB2FFF0F3AF3CBF02CFFFFFFFFFFFF003CC0FFF0CFB2BCECFFF0CF		v115@9gwhQ4HewhR4Gewhg0Q4BtCeRpwhi0BtBeRpJeAgH		[^IJSZO]!,*p4	86.19%	1448/1680	10017AEAFF
10017EAAFF	TILJSZO	LJSZO	*p6{LJSZO=1}	FC0CB2FF2038000000000000000000FC0CB2FF2038000000000000000000FC0CB2FC0CB2FFFFFFFFFFFF000FFF0F30F3CB2FFF0F3AF3CB2FFF0F3AF3FF2038FF2038FFFFFFFFFFFFCB2FFF0F3AF3000FFF0F30F3E38FFFAF30F3000000000000000FFF0F30F3CB2FFF0F3AF3000000000000000000000000000000000000CB2FFF0F3AF3000FFF0F30F3000000000000000000000000000000000000CB2FFF0F3AF3E38FFFAF30F3000000000000000000000000		v115@9gQ4DeAtDeR4RpBtDeg0Q4RpAtglDei0ilNeAgH		[^LJSZO]!,*p4	88.81%	1492/1680	NULL
1001AAFBFA	TILJSZO	TILZ	[TILJ]!{3:IL=1},Z,[SO]!,[IZ]!	1	10023AFFFF	v115@9gwhIewhFewwBewhCeBtywglwhDeBtilJeAgH		T,[SO]!,[IZ]!,[^IZ]p2	100.00%	80/80	1001ABAFFA
1001AAFBFB	TILJSZO	TILZ	[TILJ]!{3:IL=1},Z,[SO]!,*p2{L[ISZO]=1}	1	10023AFFFF	v115@9gwhHeAtwhwwFeBtwhxwEeAtglwhwwEeilJeAgH		J,[SO]!,*p4{2:L[ISZO]=1}	98.12%	314/320	1001ABAFFB
1001AAFBFC	TILJSZO	TILZ	[TILJ]!{3:IL=1},Z,[SO]!,[JO]!	1	10023AFFFF	v115@9gwhHeAtwhEewwAeBtwhDexwAeAtglwhEewwilJeAg?H		J,[SO]!,[JO]!,[^JO]p2	95.00%	76/80	1001ABAFFC
1001AAFBFD	TILJSZO	TILZ	[TILJ]!{3:IL=1},Z,[SO]!,*p2{[ISZ]O=1||IS=1}	1	10023AFFFF	v115@9gwhHeAtwhGeBtwhDeywAtglwhEewwilJeAgH		J,[SO]!,*p4{2:([ISZ]O=1||IS=1)}	86.25%	276/320	1001ABAFFD
1001AAFBFE	TILJSZO	TILZ	*p5{TILZ=1}	383F00000000FF8A80383F0E5FD1C7FFFFC700000E5FD000E3F00000702C00702CFF8ABFFFFE3F02CB2C00702C		v115@9gglHewwglGexwhlEeBtwwzhDeBtJeAgH		[^TILZ]!,*p4	91.31%	4602/5040	1001ABAFFE
1001AAFBFF	TILJSZO	TILZ	[TILJ]!{3:IL=1},ZSO,*p2{J[SZ]=1}	1	10023AFFFF	v115@9gwhHeAtwhCewwCeBtwhBexwCeAtglwhCewwBeilJe?AgH		TSO,*p4{2:J[SZ]=1}	85.00%	68/80	1001ABAFFF
1001AAFEFF	TILJSZO	TILO	*p5{TILO=1&&(L<I||(I<L&&!JSZ<I))}	FC0E3FFFF34D378FD5FC0E3FFFF000038FC0FFFFFFFFFFFFFFFFFF340FD3340FD3340FD3E3F578FC0FFFFD34D3		v115@DhzhwwGehlxwEeRpglwwFeRpglJeAgH		[^TILO]!,*p4	86.63%	4366/5040	1001ABBEFF
1001ABAFFA	TILJSZO	TIJS	[TILJ]!{3:IJ=1},S,[ZO]!,[IS]!	1	10023BBFFF	v115@GhwhBewwFewhg0ywR4Cewhi0R4DewhJeAgH		T,[ZO]!,[IS]!,[^IS]p2	100.00%	80/80	1001AAFBFA
1001ABAFFB	TILJSZO	TIJS	[TILJ]!{3:IJ=1},S,[ZO]!,*p2{J[ISZO]=1}	1	10023BBFFF	v115@9gQ4HewhR4Fewwwhg0Q4Eexwwhi0EewwwhJeAgH		L,[ZO]!,*p4{2:J[ISZO]=1}	98.12%	314/320	1001AAFBFB
1001ABAFFC	TILJSZO	TIJS	[TILJ]!{3:IJ=1},S,[ZO]!,[LO]!	1	10023BBFFF	v115@9gQ4HewhR4AewwEewhg0Q4AexwDewhi0wwEewhJeAg?H		L,[ZO]!,[LO]!,[^LO]p2	95.00%	76/80	1001AAFBFC
1001ABAFFD	TILJSZO	TIJS	[TILJ]!{3:IJ=1},S,[ZO]!,*p2{[ISZ]O=1||IZ=1}	1	10023BBFFF	v115@9gQ4HewhR4Gewhg0Q4ywDewhi0wwEewhJeAgH		L,[ZO]!,*p4{2:([ISZ]O=1||IZ=1)}	86.25%	276/320	1001AAFBFD
1001ABAFFE	TILJSZO	TIJS	*p5{TIJS=1}	1CFC0000003FB8A0001CFC0771FD7FFFF1C700702C00001C7F5038FC0000FEE2BFFFFB38FC0B2C00702C00702C		v115@9gwwHeg0xwGeg0wwR4Eeh0R4DezhJeAgH		[^TIJS]!,*p4	91.31%	4602/5040	1001AAFBFE
1001ABAFFF	TILJSZO	TIJS	[TILJ]!{3:IJ=1},SZO,*p2{L[SZ]=1}	1	10023BBFFF	v115@9gQ4HewhR4CewwCewhg0Q4CexwBewhi0BewwCewhJe?AgH		TZO,*p4{2:L[SZ]=1}	85.00%	68/80	1001AAFBFF
1001ABBEFF	TILJSZO	TIJO	*p5{TIJO=1}	3F070DFFFFCD35C7F53F0700FFFFC001C3F0340FD3FFFFFFFFFFFFFFFFFF340FD3340FD371FD5C3F04FFFFF4D3		v115@9gzhFeh0Gewwg0RpEexwg0RpFewwJeAgH		[^TIJO]!,*p4	86.71%	4370/5040	1001AAFEFF
1001ABEBFF	TILJSZO	TISZ	*p5{TISZ=1}	FFFFFFFFFFFFFFFFFFFFFFFAEBFAE2FEB8BAFFAE38FFAE38FFFFFFAE2E38FF8038FFFFFFAE2E38FF8038FFAE38		v115@9gwhBtGewhwwBtFewhxwR4EewhwwR4PeAgH9gQaBPD?eR4whQaQLBPBeR4wwwhQaRLxDBtxwwhQaQLxDBeBtwwwhJe?AgH		[^TISZ]!,*p4	96.51%	4864/5040	NULL
1001ABEEFF	TILJSZO	TISO	*p5{TISO=1}	1		v115@9gwhIewhwwHewhxwR4CeRpwhwwR4DeRpJeAgH		[^TISO]!,*p4	96.23%	4850/5040	1001ABFAFF
1001ABFAFF	TILJSZO	TIZO	*p5{TIZO=1}	1		v115@GhwhHewwwhRpCeBtxwwhRpDeBtwwwhJeAgH		[^TIZO]!,*p4	96.23%	4850/5040	1001ABEEFF
1001AEAFFF	TILJSZO	TLJS	*p5{TLJS=1}	34FDC0FFFFD73F534D340E003F7000FEE280000000FFFFF8FEE2BF380E385CFD4000003F380000340E00340E00		v115@9gilEeR4glFeR4wwg0Gexwi0FewwJeAgH		[^TLJS]!,*p4	87.74%	4422/5040	1001AEBBFF
1001AEBBFF	TILJSZO	TLJZ	*p5{TLJZ=1}	CBFFFF3F1C32BF72B2CB8000FFFFF8FEB8B8FCE0383F1C00FEB880000000CB8000BF7280FCE000000000CB8000		v115@9gBtEei0wwBtFeg0xwGeglwwFeilJeAgH		[^TLJZ]!,*p4	87.74%	4422/5040	1001AEAFFF
1001AEEBFF	TILJSZO	TLSZ	*p5{TLSZ=1}	FFFFFFFFFFFFFFFFFFFF2038FFFFF2CBF0E0FEB8B2FF2038FFFFC0FC3800FCE000FFFFF8FEB8B8FCE038FF2038		v115@FhR4GeR4wwilCeBtxwglFeBtwwJeAgH		[^TLSZ]!,*p4	92.42%	4658/5040	1001AFABFF
1001AEEEFF	TILJSZO	TLSO	*p5{TLSO=1}	E3FFFFE2FE9CE0FC70E32000FFFFF2CBF038CBFAE2E32000BFA700FC0E00000000E320003F1C00FEB880000000		v115@FhR4RpEeR4wwRpglEexwilFewwJeAgH		[^TLSO]!,*p4	92.06%	4640/5040	1001AFBAFF
1001AEFAFF	TILJSZO	TLZO	*p5{TLZO=1}	E3FFFFE38BFA70FC1CE3FB00FFFFFFFFFFFFFFFFFFE3FB00E3FB00BFA72CFFFFECB1C3F03F0700FFFFC001C3F0		v115@HhRpGewwRpglCeBtxwilDeBtwwJeAgH		[^TLZO]!,*p4	91.79%	4626/5040	1001AFAEFF
1001AFABFF	TILJSZO	TJSZ	*p5{TJSZ=1}	FFFFFFFFFFFFFFFFFFFF8E00FF8E00FFFFF8E3FAE2FC3838FFFFF8E3FAE2FC3838FFFFC003F0E0FC3800FF8E00		v115@9gBtHewwBtGexwR4Cei0wwR4Feg0JeAgH		[^TJSZ]!,*p4	92.42%	4658/5040	1001AEEBFF
1001AFAEFF	TILJSZO	TJSO	*p5{TJSO=1}	E38FFFFEBF8EE03F38E3FB00E3FB00FFFFFFFFFFFFFFFFFFAFE3ACB3FFFFB0E0FCE3FB000FCE0003FFFF383F00		v115@HhwwGeRpxwR4Ceg0RpwwR4Dei0JeAgH		[^TJSO]!,*p4	92.02%	4638/5040	1001AEFAFF
1001AFBAFF	TILJSZO	TJZO	*p5{TJZO=1}	E38FFFFF8AFE383F0EE32000E32000FFFFF2CB2FC0E3FAB8E32000AFE38003F0380000000FC38003FAB8000000		v115@9gBtHewwBtEeRpxwEeg0RpwwFei0JeAgH		[^TJZO]!,*p4	92.22%	4648/5040	1001AEEEFF
1001AFEAFF	TILJSZO	TSZO	*p5{TSZO=1}	FFFFFFFFFFFFFFFFFFFF2CBAFF2CBAFF2CBAFFFFF2CB2FC0E3FAB8FFFFF2CB2FC0E3FAB8FFFFFAEBAFEAE3FAB8		v115@9gBtHewwBtGexwR4CeRpAewwR4DeRpKeAgH9gBPFeR?4QLBPDeR4wwQLgWAPwDBeAtwhglwwQLBPDexhwwJeAgH		[^TSZO]!,*p4	96.90%	4884/5040	NULL
1001BAAFFC	TILJSZO	ILJS	*p5{ILJS=1}	4D303F4D73F51CFC3FFFF4D34D73F51CFC3FFFF4D30073F01CFC3FFFF000FFFFFFFFFFFFFFFFFF4D303F4D303F		v115@Dhi0whGeQ4g0whilDeR4whglGeQ4whJeAgH		[^ILJS]!,*p4	93.33%	4704/5040	1001BABBFC
1001BAAFFD	TILJSZO	ILJS	[TILJ]!{3:IJ=1},SOZ,*p2{L[SZ]=1}	1	10023BBFFF	v115@9gilFewhglHewhg0DeR4Bewhi0AeR4CewhJeAgH		TOZ,*p4{2:L[SZ]=1}	92.50%	74/80	1001BABBFD
1001BAAFFE	TILJSZO	ILJS	*p5{ILJS=1}	FD75FFFFFFFFFFFFFFFFFFFF5FFFFF5CFD7FFFF5D75FFFFF5CFD7FFFF5D7FFFFFFFFFFFFFFFFFFFD75FFFD75FF		v115@Dhi0whFeglQ4g0whFeglR4whFehlQ4whJeAglDhSLG?eAtQawhg0FeAtBewhFeAtAeQLwhJeAgHEhg0xhFeQLwhAeQ?LFeQLQaHeQLCtJeAgHDhwwQaxwFewwIewwAPQLHeSLJeAgH		[^ILJS]!,*p4	90.08%	4540/5040	1001BABBFE
1001BAAFFF	TILJSZO	ILJS	*p5{ILJS=1}	02C34002FDCA3F7000000000B2FDCAFFFFC73F0B2C34FDC0FFFFD73F534D0000001CFC173F500002C34002C340		v115@9gQ4IeR4Heg0Q4Cezhgli0DeilJeAgH		[^ILJS]!,*p4	88.85%	4478/5040	1001BABBFF
1001BABBFC	TILJSZO	ILJZ	*p5{ILJZ=1}	1C04FF1C38FC4E7F47FFFFC70038FC0E3F00FFFFC04D39FD0E3F13FFFFD31C04FFFFFFFFFFFFFFFFFFFF1C04FF		v115@9gwhilFewhglAtGewhBtDei0whAtGeg0JeAgH		[^ILJZ]!,*p4	93.33%	4704/5040	1001BAAFFC
1001BABBFD	TILJSZO	ILJZ	[TILJ]!{3:IL=1},ZOS,*p2{J[SZ]=1}	1	10023AFFFF	v115@9gwhFei0whHeg0whBeBtDeglwhCeBtAeilJeAgH		TOS,*p4{2:J[SZ]=1}	92.50%	74/80	1001BAAFFD
1001BABBFE	TILJSZO	ILJZ	*p5{ILJZ=1}	FD75FFFFFFFFFFFFFFFFFFFF5FFFFF4E7F57FFFFD75FFFFF4E7F57FFFFD7FD75FFFFFFFFFFFFFFFFFFFFFD75FF		v115@9gwhilFewhglAtg0FewhBtg0FewhAth0PeAgH+gSaF?eQpglgWAPFewwBeAPFewwglAeAPPeAgH9gxwQpGeglAeglQ?aHegWQaFeCPQaPeAgH9giWwhIewhGeglAtwhFeSaQeAgH		[^ILJZ]!,*p4	90.08%	4540/5040	1001BAAFFE
1001BABBFF	TILJSZO	ILJZ	*p5{ILJZ=1}	00DB0000FC70BF9C8000000034FC70FFFFCD5CFD4DB2FE72FFFFEC1CFC2C00DB000000005CFD473F000000DB00		v115@GhAtHeBtg0zhCeAtgli0DeilJeAgH		[^ILJZ]!,*p4	88.85%	4478/5040	1001BAAFFF
1001BABEFF	TILJSZO	ILJO	*p5{ILJO=1}	FFFFCFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFCFFFFFCF3FFFFFFFFFFFFFF3CF		v115@Dhi0whFeRpg0whFeRpglwhFeilwhJeAgH9gwhilBei?HQawhglRpBexSgHQawhg0RpBexSgWQawhi0BeiWQaJeAgH9?gQaiWBezhQagWxSBeh0hlQagHxSBeg0RpglQaiHBeg0Rpgl?JeAgH9gzhBeTah0hlBehHhWg0RpglBegHxSgWg0RpglBegH?xSgWJeAgH9gxwxhGewSwhQeQLhWQaPeAgH		[^ILJO]!,*p4	92.46%	4660/5040	NULL
1001BAEBFC	TILJSZO	ILSZ	*p5{ILSZ=1}	1C04FF1C0EFC1D39FDFFFFC7000EFC0038FCFFFFC01C04FF4D39FD0E3F13FFFFD3FFFFFFFFFFFFFFFFFF1C04FF		v115@9gwhilFewhglAtGewhBtR4EewhAtR4PeAgH		[^ILSZ]!,*p4	100.00%	5040/5040	1001BBABFC
1001BAEBFD	TILJSZO	ILSZ	*p5{ILSZ=1}	02C34102BF3A00FC70001C00B2BF3AB3FFFF0E3F2C02C34134FC70FFFFCD5CFD4D0400700E3F015CFD4102C341		v115@DhzhGeQ4hlEeBtR4glFeBtQ4glJeAgH		[^ILSZ]!,*p4	99.17%	4998/5040	1001BBABFD
1001BAEBFE	TILJSZO	ILSZ	*p5{ILSZ=1}	C80020CBFFFFC8FC70BF9CB203FFFF0000003F0000C8002000FC700000001C000082FE723F00201C0020C80020		v115@9gglQ4HeglR4GehlQ4BtEezhBtNeAgH		[^ILSZ]!,*p4	98.57%	4968/5040	1001BBABFE
1001BAEBFF	TILJSZO	ILSZ	*p5{ILSZ=1}	013000014EFD0000000000004D4EFD4C38FCFFFFD30130000000000E3F00000000000000FFFFC0000000013000		v115@EhR4AtFeR4BtDezhAtglGeilJeAgH		[^ILSZ]!,*p4	97.14%	4896/5040	1001BBABFF
1001BAEEFC	TILJSZO	ILSO	*p5{ILSO=1}	E3F000E3FFFFE2FE9CE0FC70FFFFFFFFFFFFFFFFFFE3F00002FE9CFFFFC0000000E3F00000FC70FFFFC0000000		v115@9gRpQ4GeRpR4FeilQ4FeglzhOeAgH		[^ILSO]!,*p4	98.57%	4968/5040	1001BBBAFC
1001BAEEFD	TILJSZO	ILSO	*p5{ILSO=1}	01300D01477F00000000FC704D477F4C1C3F4FFFFF01300D000000070FC00173F501300D34FC70FFFFCD5CFD4D		v115@DhzhFeR4hlEeR4RpglGeRpglJeAgH		[^ILSO]!,*p4	98.21%	4950/5040	1001BBBAFD
1001BAEEFE	TILJSZO	ILSO	*p5{ILSO=1}	03F34D03FFFF00FC1C00FC70FFFFFFFFFFFFFFFFFF03F34D34FC1CFFFFCD3573F503F34D34FC70FFFFCD5CFD4D		v115@DhzhGeQ4hlRpEeR4glRpFeQ4glJeAgH		[^ILSO]!,*p4	98.10%	4944/5040	1001BBBAFE
1001BAEEFF	TILJSZO	ILSO	*p5{ILSO=1}	C80020CBFFFFC8FC1CCAFE7203FFFF00000000FC00C8002000FC1C000000007000C8002082FE723F00201C0020		v115@FhR4GeR4glRpEeilRpDezhJeAgH		[^ILSO]!,*p4	97.38%	4908/5040	1001BBBAFF
1001BAFAFB	TILJSZO	ILZO	*p5{ILZO=1}	0C003F0C003F0C3000FFFFFF00003F00000003FFFF0C003F0C003F00003F00000003FFFFFFFFFFFFFFFFFFFFFF		v115@9gilGeglBtGeRpBtFeRpzhNeAgH		[^ILZO]!,*p4	99.52%	5016/5040	1001BBAEFB
1001BAFAFC	TILJSZO	ILZO	*p5{ILZO=1}	CBF02CCBFFFFCB23F072FE9CFFFFFFFFFFFFFFFFFFCBF02CCBF02C00FC1CFFFFC00073F0B2FE9CFFFFECB073F0		v115@FhAtwhGeBtwhRpEeAtglwhRpDeilwhJeAgH		[^ILZO]!,*p4	98.69%	4974/5040	1001BBAEFC
1001BAFAFD	TILJSZO	ILZO	*p5{ILZO=1}	340E00340FC734DFFFFD1D7F000FC7000BFA700000340E00340E00E3FFFFBFA738E0FDC0011D7F00000000FDC0		v115@9gilGeglAtRpFeBtRpFeAtzhOeAgH		[^ILZO]!,*p4	98.10%	4944/5040	1001BBAEFD
