ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
30FD6AFAFF	T	TILZO	T,*p5{ILZO=1}	1		v115@9gwhEeBthlwhFeBtglwhRpEewwglwhRpDeywJeAgH		[^ILZO]!,*p3	100.00%	1260/1260	30FD6BAEFF
30FD6BAEFF	T	TIJSO	T,*p5{IJSO=1}	1		v115@9gh0R4Eewhg0R4Fewhg0wwEeRpwhywDeRpwhJeAgH		[^IJSO]!,*p3	100.00%	1260/1260	30FD6AFAFF
30FDAABFF8	T	TILJ	T,[TILJ]!{2:J=1},[SZO]!,[^SZ]	1	30FE2FBFFF	v115@FhhlIeglg0zhCewwgli0DeywJeAgH		T,[SZO]!,*p3{/^[^SZ]/}	100.00%	900/900	30FDAABFFA
30FDAABFF9	T	TILJ	T,[TILJ]!{2:J=1},[SZO]!,[SZ]	1	30FE2FBFFF	v115@FhhlIeglg0Gewwgli0zhywJeAgH		T,[SZO]!,*p3{/^[SZ]/}	100.00%	360/360	30FDAABFFB
30FDAABFFA	T	TILJ	T,[TILJ]!{2:L=1},[SZO]!,[^SZ]	1	30FE2EFFFF	v115@9gh0Heg0Ieg0wwCezhglywDeilJeAgH		T,[SZO]!,*p3{/^[^SZ]/}	100.00%	360/360	30FDAABFF8
30FDAABFFB	T	TILJ	T,[TILJ]!{2:L=1},[SZO]!,[SZ]	1	30FE2EFFFF	v115@9gh0Heg0Ieg0wwGeglywzhilJeAgH		T,[SZO]!,*p3{/^[SZ]/}	100.00%	360/360	30FDAABFF9
30FDAABFFC	T	TILJ	T,[TI]!LJ,[SZO]!,ZI	1	30FDEAFFFB	v115@9gglBeg0FeglBeg0Eewwhlh0DexwzhEewwJeAgH		T,[SZO]!,ZI,[^IZ]	100.00%	30/30	30FDAABFFD
30FDAABFFD	T	TILJ	T,[TI]!JL,[SZO]!,SI	1	30FDEBBFFB	v115@DhglBeg0wwEeglBeg0xwDehlh0wwEezhJeAgH		T,[SZO]!,SI,[^IS]	100.00%	30/30	30FDAABFFC
30FDAABFFE	T	TILJ	T,*p4{ILJ=1}	001111001111111111111111000000111111111111111111111111111111111111111111111111001111001111001111		v115@FhhlIeglg0zhCewwgli0DeywJeAgH9gh0FehWg0Heg?WAeAtSayhAPAeSaDeySJeAgH		[^ILJ]!,*p3	99.05%	4992/5040	NULL
30FDAABFFF	T	TILJ	T,*p4{ILJ=1}	1		v115@FhhlIeglg0Gewwgli0zhywJeAgH		[^ILJ]!,*p3	98.29%	4954/5040	NULL
30FDAAEFFF	T	TILS	T,*p4{ILS=1}	1		v115@9gwhGehlwhHeglwhEeR4wwglwhDeR4ywJeAgH		[^ILS]!,*p3	99.05%	4992/5040	30FDABBBFF
30FDAAFBFE	T	TILZ	T,*p4{ILZ=1}	001101001111111100000111100000111111111111111111111111001101001101010111100011111111010101001101		v115@9gzhFeilGeglwwBtFeywBtOeAgH		[^ILZ]!,*p3	100.00%	5040/5040	30FDABAFFE
30FDAAFBFF	T	TILZ	T,*p4{ILZ=1}	1		v115@9gwhEeBthlwhFeBtglwhGewwglwhFeywJeAgH		[^ILZ]!,*p3	99.68%	5024/5040	30FDABAFFF
30FDAAFEFF	T	TILO	T,*p4{ILO=1}	1		v115@9gwhGehlwhHeglwhRpEewwglwhRpDeywJeAgH		[^ILO]!,*p3	100.00%	5040/5040	30FDABBEFF
30FDABAFFE	T	TIJS	T,*p4{IJS=1}	001101000011111111001111000000001101111111111111111111111111010011110001111111110101001101001101		v115@DhzhGei0FeR4wwg0EeR4ywJeAgH		[^IJS]!,*p3	100.00%	5040/5040	30FDAAFBFE
30FDABAFFF	T	TIJS	T,*p4{IJS=1}	1		v115@9gh0R4Eewhg0R4Fewhg0wwGewhywFewhJeAgH		[^IJS]!,*p3	99.68%	5024/5040	30FDAAFBFF
30FDABBBFF	T	TIJZ	T,*p4{IJZ=1}	1		v115@9gh0Gewhg0Hewhg0wwBtEewhywBtDewhJeAgH		[^IJZ]!,*p3	99.05%	4992/5040	30FDAAEFFF
30FDABBEFF	T	TIJO	T,*p4{IJO=1}	1		v115@9gh0Gewhg0Hewhg0wwEeRpwhywDeRpwhJeAgH		[^IJO]!,*p3	100.00%	5040/5040	30FDAAFEFF
30FDABEBFE	T	TISZ	T,*p4{ISZ=1}	000000000000111111111111111100000000000000111111111111111111111111111111111111111111111111000000		v115@9gwwBtGexwBtFewwR4GeR4zhNeAgH9gQLBPDeR4wwR?LBPBeR4xwQLxDDeBtwwxDRaBexhBtJeAgH		[^ISZ]!,*p3	100.00%	5040/5040	NULL
30FDABEBFF	T	TISZ	T,*p4{ISZ=1}	1		v115@9gwhBtGewhwwBtFewhxwR4EewhwwR4PeAgH		[^ISZ]!,*p3	99.88%	5034/5040	NULL
30FDABEEFF	T	TISO	T,*p4{ISO=1}	1		v115@9gwhBeR4EewhAeR4FewhAewwEeRpwhywDeRpJeAgH		[^ISO]!,*p3	100.00%	5040/5040	30FDABFAFF
30FDABFAFF	T	TIZO	T,*p4{IZO=1}	1		v115@ChBtBewhFeBtAewhRpEewwAewhRpDeywwhJeAgH		[^IZO]!,*p3	100.00%	5040/5040	30FDABEEFF
30FDAEAFFF	T	TLJS	T,*p4{LJS=1}	1		v115@9gh0R4Feg0R4Geg0wwGeglywDeilJeAgH		[^LJS]!,*p3	100.00%	5040/5040	30FDAEBBFF
30FDAEBBFF	T	TLJZ	T,*p4{LJZ=1}	1		v115@DhBthlGeBtglg0Gewwgli0DeywJeAgH		[^LJZ]!,*p3	100.00%	5040/5040	30FDAEAFFF
30FDAEBEFE	T	TLJO	T,*p4{LJO=1}	111100111100111111111111111111111111111111111111111111111111111100111100000011111111111111110000		v115@9gh0FeRpg0GeRpg0wwGeglywDeilJeAgH9gxSFeRaw?SQpFewSQaAeQLFewwAeyhDeSpJeAgH		[^LJO]!,*p3	100.00%	5040/5040	NULL
30FDAEBEFF	T	TLJO	T,*p4{LJO=1}	010111010111010100001111010111111111010100001111010111111111010111010111111111111111111111111111		v115@Hhi0GeRpg0wwEeglRpywBeilJeAgHHhiHDeilQpwSg?HQLBewwglQpwhRpwhRLxwQpxhJeAAA		[^LJO]!,*p3	100.00%	5040/5040	NULL
30FDAEEBFF	T	TLSZ	T,*p4{LSZ=1}	1		v115@DhBthlGeBtglFeR4wwglEeR4ywJeAgH		[^LSZ]!,*p3	100.00%	5040/5040	30FDAFABFF
30FDAEEEFF	T	TLSO	T,*p4{LSO=1}	1		v115@FhhlIeglAeRpCeR4wwglAeRpBeR4ywJeAgH		[^LSO]!,*p3	100.00%	5040/5040	30FDAFBAFF
30FDAEFAFF	T	TLZO	T,*p4{LZO=1}	1		v115@ChBthlGeBtglAeRpEewwglAeRpDeywKeAgH		[^LZO]!,*p3	100.00%	5040/5040	30FDAFAEFF
30FDAFABFF	T	TJSZ	T,*p4{JSZ=1}	1		v115@9gh0R4Feg0R4Geg0wwBtFeywBtOeAgH		[^JSZ]!,*p3	100.00%	5040/5040	30FDAEEBFF
30FDAFAEFF	T	TJSO	T,*p4{JSO=1}	1		v115@+gh0R4Feg0R4Geg0wwEeRpAeywDeRpJeAgH		[^JSO]!,*p3	100.00%	5040/5040	30FDAEFAFF
30FDAFBAFF	T	TJZO	T,*p4{JZO=1}	1		v115@9gh0Heg0Ieg0wwBtCeRpAeywBtBeRpKeAgH		[^JZO]!,*p3	100.00%	5040/5040	30FDAEEEFF
30FDAFEAFF	T	TSZO	T,*p4{SZO=1}	1		v115@/gR4GeR4HewwBtCeRpAeywBtBeRpKeAgH		[^SZO]!,*p3	100.00%	5040/5040	NULL
30FDEAFFFB	T	TIL	T,[TI]!LJ	1		v115@9gglIeglHewwhlFexwzhEewwJeAgH	30FDAABFFC:30FDEAFFFE	NULL	NULL	NULL	30FDEBBFFB
30FDEAFFFC	T	TIL	T,*p4{ILS=1}	101000101111111110011110001010101111111110011110001010101000000111100001111000000000101000101000		v115@9gwhGehlwhHeglwhGewwglwhFeywJeAgH		S,[^ILS]!,*p2	100.00%	1008/1008	30FDEBBFFC
30FDEAFFFD	T	TIL	T,*p4{ILZ=1}	100000101111111110100111100010001111111100000000000000100000100000000111100000000000000000100000		v115@9gglIeglHewwhlFexwzhEewwJeAgH		Z,[^ILZ]!,*p2	100.00%	1008/1008	30FDEBBFFD
30FDEAFFFE	T	TIL	T,[TI]!LJ,[SZO]!,*p2{!/ZI/}	1	30FDEAFFFB	v115@9gglIeglHewwhlFexwzhEewwJeAgH		TJ,[SZO]!,*p2{!/ZI/}	100.00%	246/246	30FDEBBFFE
30FDEBBFFB	T	TIJ	T,[TI]!JL	1		v115@Ghg0wwHeg0xwFeh0wwEezhJeAgH	30FDAABFFD:30FDEBBFFE	NULL	NULL	NULL	30FDEAFFFB
30FDEBBFFC	T	TIJ	T,*p4{IJZ=1}	101000101011111111100011110010101000101111111110100111100010101000000011110000011110000000101000		v115@9gh0Gewhg0Hewhg0wwGewhywFewhJeAgH		Z,[^IJZ]!,*p2	100.00%	1008/1008	30FDEAFFFC
30FDEBBFFD	T	TIJ	T,*p4{IJS=1}	100000101011111111001111001010100000001111111100000000000000000011110000000000000000100000100000		v115@Ghg0wwHeg0xwFeh0wwEezhJeAgH		S,[^IJS]!,*p2	100.00%	1008/1008	30FDEAFFFD
30FDEBBFFE	T	TIJ	T,[TI]!JL,[SZO]!,*p2{!/SI/}	1	30FDEBBFFB	v115@Ghg0wwHeg0xwFeh0wwEezhJeAgH		TL,[SZO]!,*p2{!/SI/}	100.00%	246/246	30FDEAFFFE
30FDEBEFFF	T	TIS	T,*p3{IS=1}	1		v115@FhR4GeR4wwHexwzhEewwJeAgH		[^IS]!,*p2	100.00%	5040/5040	30FDEBFBFF
30FDEBFBFF	T	TIZ	T,*p3{IZ=1}	1		v115@9gBtHewwBtGexwHewwEezhJeAgH		[^IZ]!,*p2	100.00%	5040/5040	30FDEBEFFF
30FDEEEFFF	T	TLS	T,*p3{LS=1}	1		v115@FhhlIeglFeR4wwglEeR4ywJeAgH		[^LS]!,*p2	100.00%	5040/5040	30FDEFBBFF
30FDEEFEFF	T	TLO	T,*p3{LO=1}	1		v115@FhhlIeglRpFewwglRpEeywJeAgl		[^LO]!,*p2	100.00%	5040/5040	30FDEFBEFF
30FDEFBBFF	T	TJZ	T,*p3{JZ=1}	1		v115@9gh0Heg0Ieg0wwBtFeywBtOeAgH		[^JZ]!,*p2	100.00%	5040/5040	30FDEEEFFF
30FDEFBEFF	T	TJO	T,*p3{JO=1}	1		v115@9gh0Heg0Ieg0wwFeRpywEeRpJeAgH		[^JO]!,*p2	100.00%	5040/5040	30FDEEFEFF
30FDEFEBFF	T	TSZ	T,*p3{SZ=1}	1		v115@/gR4GeR4HewwBtFeywBtOeAgH		[^SZ]!,*p2	100.00%	5040/5040	NULL
30FE2EFFFF	T	TL	T,[TILJ]!{2:L=1}	1		v115@ShwwGeglywDeilJeAgH	30FDAABFFA:30FDAABFFB	NULL	NULL	NULL	30FE2FBFFF
30FE2FBFFF	T	TJ	T,[TILJ]!{2:J=1}	1		v115@Rhg0GewwAei0DeywJeAgH	30FDAABFF8:30FDAABFF9	NULL	NULL	NULL	30FE2EFFFF
317CF6AAFF	I	IILJSZO	I,*p7{ILJSZO=1}	000000111111001101001101000000001101111111000111111111111101111100000000111101111111111100000000000000000000000000000000000000111111001101001101000000000000000000000000111111111111111111111111001101000000111111010011001101000000111111010011000000001101111111000111000000000000000000000000001101000000111111010011111111111111111111111111000111000000010011111111111111111101111100000000111111111111111111111111111101111111111111010011111100111111111111000000000000000000000000000000111101111111111100000000111101111111111111010011111111111111111111111111111100111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111001101001101000000001101111111000111111111111101111100000000111101111111111100000000000000000000000000000000000000111111001101001101000000111111111111001111111111111111111111111111111101111111111111011111001101001101111111010111000000001101111111000111000000111111111111001111111101111111111111011111111111111111111111111111000111000111010111111111111111111101111100000000111111111111111111111111111101111111111111011111111100111111111111001111000000111111011111001111111101111111111100000000111101111111111111011111111111111111111111111111111100111111111111001111000000011111111111001111000000000000000000000000001101001101111111010111000111000111010111111111000000111111011111001111000000011111111111001111000000111111001101001101000000000000000000000000111111111111111111111111001101000000111111010011001101000000111111010011000000111111001101001101000000111111111111001111111111111111111111111111111101111111111111011111001101001101111111010111000000000000000000000000000000111111111111001111111111111111111111111111111111111111111111111111000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111010011111101111111111111011111111111111111111111111111111111111111111111111111010011011111111111111111001101000000111111010011001101001101111111010111000000001101111111000111111111111111111111111111010011010111000111111111000000001101111111000111000000000000000000000000001101000000111111010011111111111111111111111111000111000000010011111111000000001101111111000111000000111111111111001111111101111111111111011111111111111111111111111111000111000111010111111111000000000000000000000000000000111111111111001111111111111111111111111111111111111111111111111111000000001111111111111111111101111111111111010011111101111111111111011111111111111111111111111111111111111111111111111111010011011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000111000000010011111111000111000111010111111111000000000111000111111111010011010111000111111111111111111111111111111111111111111101111100000000111111111111111111111111111101111111111111010011111100111111111111000000000000000000000000000000111111111101111100000000111111111111111111111111111101111111111111011111111100111111111111001111000000111111011111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111010011111101111111111111011111111111111111111111111111111111111111111111111111010011011111111111111111111100111111111111000000111100111111111111001111111111111111111111111111111111111111111111111111000000001111111111111111000000000000000000000000000000111111011111001111111111111111111111111111010011011111111111111111000000001111111111111111111101111111111100000000111101111111111111010011111111111111111111111111111100111111111111000000000000000000000000000000111101111111111100000000111101111111111111011111111111111111111111111111111100111111111111001111000000011111111111001111111101111111111111010011111101111111111111011111111111111111111111111111111111111111111111111111010011011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111000000111100111111111111001111111111111111111111111111111111111111111111111111000000001111111111111111000000000000000000000000000000011111111111001111010011011111111111111111111111111111111111111111000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101001101111111010111000111000111010111111111000000111111011111001111000000011111111111001111001101000000111111010011001101001101111111010111000000001101111111000111111111111111111111111111010011010111000111111111000111000000010011111111000111000111010111111111000000000111000111111111010011010111000111111111111111111111111111111111000000000000000000000000000000111111011111001111111111111111111111111111010011011111111111111111000000001111111111111111000000000000000000000000000000011111111111001111010011011111111111111111111111111111111111111111000000001111111111111111		v115@9gglRpDei0glRpEeQ4g0hlzhBtR4zhCeBtQ4JeAgH9?gilDeRpg0AewhwSDexSAeglwhAtQ4zhQaAeQph0QaBewhxS?gHJeAgH		T,*p3	90.48%	190/210	NULL
317D76AFFF	I	IILJS	I,*p5{ILJS=1}	111000111111101100000000111000111111111111111111101111110111001010001111110111000000111000111000111111111111111111111111111111111111111111111111111111111111111111111111101100101111110111001010111111111111111111000111001111110000101100101100000000001111110111000000111111111111111111000111001111110000000000000000111000111111101100000000111000111111101100000000		v115@9gglQ4HeglR4GehlQ4zhi0zhEeg0JeAgH		[^ILJS]!,*p3	95.71%	1206/1260	317D76BBFF
317D76BBFF	I	IILJZ	I,*p5{ILJZ=1}	101100101100111111000000101100101111111001110010111111111111111111101100000111001111110000101100101100101111111001110010111111111111111111101100000111001111110000101100111111111111111111111111111111111111111111111111111111111111111111111111101100101100111111000000000000000111001111110000000111001111110000111111111111111111000000000000101100101100111111000000		v115@FhAtg0GeBtg0ilzhAth0glEezhJeAgH		[^ILJZ]!,*p3	95.71%	1206/1260	317D76AFFF
317DB6BFFF	I	IILJ	I,*p5{TILJ=1}	111000111000000000111000111000000000111000111000000000000000000000000000111000111000000000111000111111010101111000111111010101000101000101000101111000111000000000111000111111010101111000111111010101000101000101000101111000111000000000111000111111010101111000111111010101000101000101000101000000000101000101000101000000000101000101000101000000000101000101000101		v115@9gglIeglIehlzhAei0zhEeg0JeAgH		T,[^TILJ]!,*p3	89.52%	1128/1260	NULL
317DB6EFFE	I	IILS	I,*p4{ILS=1}	010111010011110001111111110101010011110001111111110101010111111111111111111111111111010111010111		v115@EhQ4hlGeR4glDezhQ4glFezhJeAgH		[^ILS]!,*p3	99.48%	5014/5040	317DB7BBFE
317DB6EFFF	I	IILS	I,*p4{ILS=1}	101100101111111110011110001010111111111111111111111111101100000111100011111111000000101100101100		v115@FhR4GeR4glGeilzhBezhJeAgH		[^ILS]!,*p3	96.15%	4846/5040	317DB7BBFF
317DB6FBFF	I	IILZ	I,*p4{ILZ=1}	101100101111111110100111100010111111111111111111111111101100101100000111100011111111000000101100		v115@9gwhHeAtwhGeBtwhGeAtgl0hBeilJeAgH		[^ILZ]!,*p3	97.30%	4904/5040	317DB7AFFF
317DB6FEFF	I	IILO	I,*p4{ILO=1}	101100101111111110101001111000111111111111111111111111101100101100101100000111100011111111000000		v115@9gwhRpGewhRpGewhilFewhglzhNeAgH		[^ILO]!,*p3	99.52%	5016/5040	317DB7BEFF
317DB7AFFF	I	IIJS	I,*p4{IJS=1}	101100101011111111001111001010101100111111111111111111111111000011110000111111110000101100101100		v115@9gQ4HewhR4Gewhg0Q4Gewhi0Be0hJeAgH		[^IJS]!,*p3	97.30%	4904/5040	317DB6FBFF
317DB7BBFE	I	IIJZ	I,*p4{IJZ=1}	010111010100011110011111111101010111010001111001011111111101010111111111111111111111111111010111		v115@9gh0AtGeg0BtGeg0AtzhDezhPeAgH		[^IJZ]!,*p3	99.48%	5014/5040	317DB6EFFE
317DB7BBFF	I	IIJZ	I,*p4{IJZ=1}	101100101011111111100011110010101100111111111111111111111111101100000011110000111111110000101100		v115@9gBtHeg0BtGei0GezhBezhJeAgH		[^IJZ]!,*p3	96.15%	4846/5040	317DB6EFFF
317DB7BEFF	I	IIJO	I,*p4{IJO=1}	101100101011111111101000111100101100111111111111111111111111101100101100000011110000111111110000		v115@EhRpwhGeRpwhFei0whDezhg0whJeAgH		[^IJO]!,*p3	99.52%	5016/5040	317DB6FEFF
317DB7EBFF	I	IISZ	I,*p4{ISZ=1}	1		v115@BhBtCewhEeBtBewhDeR4CewhCeR40hJeAgH9gwhCeR?pCeQawhBeR4BPBeQawhCexSCeQayhhHRpSaJeAgH		[^ISZ]!,*p3	99.68%	5024/5040	NULL
317DBAAFFF	I	ILJS	I,*p4{LJS=1}	111000111000111111111111111111111111101011111111001111001010000011111111001111000000111000111000		v115@9gglQ4HeglR4GehlQ4Dei0zhEeg0JeAgH		[^LJS]!,*p3	98.02%	4940/5040	317DBABBFF
317DBABBFF	I	ILJZ	I,*p4{LJZ=1}	101100101100101011111111100011110010111111111111111111111111101100000000111100111111110000101100		v115@FhAtg0GeBtg0ilDeAth0glEezhJeAgH		[^LJZ]!,*p3	98.02%	4940/5040	317DBAAFFF
317DBABEFF	I	ILJO	I,*p5{TLJO=1}	000000000001110000000000000001110000011100000000000000000000000000000000000000000100000101000000000001110000000000000100000111010101111111000100000100000000001111110000000001110000011100000101000111010101111111000101000101011100011111110101000000000100000101000000000000000100000101000000000000000000000000000000000000001111110000011100011111110101000000000000		v115@9gwhRpGewhRpGewhg0Geglwhi0CeilJeAgH		T,[^TLJO]!,*p3	90.16%	1136/1260	NULL
317DBAEBFE	I	ILSZ	I,*p4{LSZ=1}	000111000111000000000111101111111100000111010100011110011111111101111111111111111111111111000111		v115@9gwhilFewhglAtGewhBtR4EewhAtR4PeAgH		[^LSZ]!,*p3	100.00%	5040/5040	317DBBABFE
317DBAEBFF	I	ILSZ	I,*p4{LSZ=1}	100000100000101010111111110001111010100000000011111111000000000000000000011110000000000000100000		v115@9gglQ4BtFeglR4BtEehlQ4GezhPeAgH		[^LSZ]!,*p3	99.76%	5028/5040	317DBBABFF
317DBAEEFE	I	ILSO	I,*p4{LSO=1}	111000111000111111111111111111111111111000101011111111101000111100111000000011111111000011110000		v115@9gRpQ4GeRpR4FeilQ4FeglzhOeAgH		[^LSO]!,*p3	100.00%	5040/5040	317DBBBAFE
317DBAEEFF	I	ILSO	I,*p4{LSO=1}	000000000000000000000000000000000000000000000000000000000011111111000000000011111111001111111100		v115@ChzhglFeQ4ilFeR4RpGeQ4RpJeAgH		[^LSO]!,*p3	99.72%	5026/5040	317DBBBAFF
317DBAFAFE	I	ILZO	I,*p4{LZO=1}	000011000011000000000000000011111111000011000011000000000000000011111111111111111111111111111111		v115@9gilGeglBtGeRpBtFeRpzhNeAgH		[^LZO]!,*p3	100.00%	5040/5040	317DBBAEFE
317DBAFAFF	I	ILZO	I,*p4{LZO=1}	001101001101000000001111111100001111001101001101111111111111111111111111010100001111010111111111		v115@9gilGeglAtRpFeBtRpFeAtzhOeAgH		[^LZO]!,*p3	99.80%	5030/5040	317DBBAEFF
317DBBABFE	I	IJSZ	I,*p4{JSZ=1}	001101001101001101000000111111110001111000111111111111111111111111010101000111101111111101001101		v115@Dhi0whGeQ4g0whEeBtR4whFeBtQ4whJeAgH		[^JSZ]!,*p3	100.00%	5040/5040	317DBAEBFE
317DBBABFF	I	IJSZ	I,*p4{JSZ=1}	010000010000010000010101000111101111111101000000000111100000000000000000111111110000000000010000		v115@DhR4Atg0EeR4Btg0GeAth0FezhJeAgH		[^JSZ]!,*p3	99.76%	5028/5040	317DBAEBFF
317DBBAEFE	I	IJSO	I,*p4{JSO=1}	000011000011000011000000000000000011111111000000000000000011111111000011111111111111111111111111		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		[^JSO]!,*p3	100.00%	5040/5040	317DBAFAFE
317DBBAEFF	I	IJSO	I,*p4{JSO=1}	001101001101001101000000111111110000011110111111111111111111111111001101010101000111101111111101		v115@Ehi0FeRpQ4g0FeRpR4EezhQ4JeAgH		[^JSO]!,*p3	99.80%	5030/5040	317DBAFAFF
317DBBBAFE	I	IJZO	I,*p4{JZO=1}	111000111000111000111111111111111111111111111000101010111111111000011110000000111111110000011110		v115@EhAtRpFeBtRpFeAti0Eezhg0JeAgH		[^JZO]!,*p3	100.00%	5040/5040	317DBAEEFE
317DBBBAFF	I	IJZO	I,*p4{JZO=1}	000000000000000000000000000000000000000000000000000000000000000011111111000000111111110011111111		v115@9gg0zhEei0AtFeRpBtFeRpAtQeAgH		[^JZO]!,*p3	99.72%	5026/5040	317DBAEEFF
317DBBEAFF	I	ISZO	I,*p4{SZO=1}	1		v115@AhR4EeRpR4FeRpAeBtEezhBtNeAgHAhxDBtCexSxDB?eBtRpxSAeBPR4AeRpTaRpzhJeAgH		[^SZO]!,*p3	98.73%	4976/5040	NULL
317DF7EFFF	I	IIS	I,*p3{IS=1}	1		v115@9gwhIewhIewhDeR4CewhCeR4zhJeAgH		[^IS]!,*p2	99.76%	5028/5040	317DF7FBFF
317DF7FBFF	I	IIZ	I,*p3{IZ=1}	1		v115@GhwhIewhCeBtDe0hBtCewhJeAgH		[^IZ]!,*p2	99.76%	5028/5040	317DF7EFFF
317DF7FEFF	I	IIO	I,*p3{IO=1}	1		v115@FhxhHexhFeRpxhFeRpxhJeAgH		[^IO]!,*p2	98.93%	4986/5040	NULL
317DFAEFFF	I	ILS	I,*p3{LS=1}	1		v115@/gQ4IeR4FeilQ4FeglzhOeAgH		[^LS]!,*p2	98.61%	4970/5040	317DFBBBFF
317DFAFBFE	I	ILZ	I,*p3{LZ=1}	101011111111111010001111100010		v115@FhAtwhGeBtwhGeAtglwhFeilwhJeAgH		[^LZ]!,*p2	99.96%	5038/5040	317DFBAFFE
317DFAFBFF	I	ILZ	I,*p3{LZ=1}	010100001111100101111111111101		v115@9gwhilFewhglAtGewhBtGewhAtReAgH		[^LZ]!,*p2	96.90%	4884/5040	317DFBAFFF
317DFAFEFF	I	ILO	I,*p3{LO=1}	1		v115@FhhlGeRpglGeRpglFezhJeAgH		[^LO]!,*p2	99.96%	5038/5040	317DFBBEFF
317DFBAFFE	I	IJS	I,*p3{JS=1}	101010111111111100011111001010		v115@9gwhQ4HewhR4Gewhg0Q4Gewhi0PeAgH		[^JS]!,*p2	99.96%	5038/5040	317DFAFBFE
317DFBAFFF	I	IJS	I,*p3{JS=1}	010101000111110011111111110101		v115@Dhi0whGeQ4g0whGeR4whHeQ4whJeAgH		[^JS]!,*p2	96.90%	4884/5040	317DFAFBFF
317DFBBBFF	I	IJZ	I,*p3{JZ=1}	1		v115@EhAtHeBtHeAti0Eezhg0JeAgH		[^JZ]!,*p2	98.61%	4970/5040	317DFAEFFF
317DFBBEFF	I	IJO	I,*p3{JO=1}	1		v115@9gh0Heg0RpGeg0RpGezhPeAgH		[^JO]!,*p2	99.96%	5038/5040	317DFAFEFF
317DFBEEFF	I	ISO	I,*p3{SO=1}	1		v115@PhRpEeR4AeRpDeR4zhJeAgH		[^SO]!,*p2	99.13%	4996/5040	317DFBFAFF
317DFBFAFF	I	IZO	I,*p3{ZO=1}	1		v115@HhRpHeRpAeBtEezhBtNeAgH		[^ZO]!,*p2	99.13%	4996/5040	317DFBEEFF
31BD3AAAFF	L	ILJSZO	L,*p6{IJSZO=1}	000000000000000000000000000000000101000101000101000000000000000000000000000000000101000000000100000000000101000000000100000000000000000000000000000000000000000000000000000000000000000000110011000000110011000000110011000000000000000000000000000000000000000000000000000000000000000000110011000000000000000000110000000000000000000000110011000000000000000000110000000000000000000000000000000000000101000101000101000000000000000000000000000000000101000000000100000000000101000000000100000000000101000101000101000000000000000000110011000000110011000000110011000000000101000101000101000101000000110011000101010011011111010011011111000101000000110011000101010011011111010011011111000101000000110011000101010011011111010011011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000110011000101010011011111010011011111000000000000000000000000010011011111000000001111000000000000000000000000010011011111000000001111000000000101000000000100000000000000000000110011000000000000000000110000000000000101000000000100000101000000110011000101010011011111010011011111000000000000000000000000010011011111000000001111000100000000110000000100010011011111000000001111000000000101000000000100000000000000000000110011000000000000000000110000000000000101000000000100000101000000110011000101010011011111010011011111000000000000000000000000010011011111000000001111000100000000110000000100010011011111000000001111		v115@BhQ4zhAtDeR4RpBtDeg0Q4RpAtglDei0ilJeAgH		[^IJSZO]!,*p3	96.67%	406/420	31DD3AAAFF
31BD79EBFE	L	ILLSZ	L,*p5{ILSZ=1}	101100101100111111000000101100101011111100111010101100111111111111111111000011100011111100101100101100101011111100111010101100111111111111111111000011100011111100101100101100101100111111000000111111111111111111111111111111111111111111111111111111111111111111111111000000000011100011111100000011100011111100000000111111111111111111000000101100101100111111000000		v115@9gzhFeglQ4BtFeglR4BtglDehlQ4ilNeAgH		[^ILSZ]!,*p3	98.57%	1242/1260	31DD7B6BFE
31BD79EBFF	L	ILLSZ	L,*p5{ILSZ=1}	101100101100111111010011101100101011111100111010101100111111111111111111010011100111111101101100101100101011111100111010101100111111111111111111000011100011111100101100101100101100111111010011111111111111111111111111111111111111111111111111111111111111111111111111010011010011100111111101000011100011111100010011111111111111111111010011101100101100111111010011		v115@BhzhFeglQ4BtFeglR4BtglDehlQ4ilJeAgH		[^ILSZ]!,*p3	98.10%	1236/1260	31DD7B6BFF
31BDAEBBFF	L	TLJZ	L,*p4{TJZ=1}	1		v115@GhAtHeBtg0DeywAtgli0CewwilJeAgH		[^TJZ]!,*p3	87.06%	4388/5040	31DDAEAFFF
31BDB9BFFF	L	ILLJ	L,*p4{ILJ=1}	1		v115@9ghlwhGehlwhGehlwhDei0hlwhFeg0JeAgH		[^ILJ]!,*p3	82.14%	4140/5040	31DDBA7FFF
31BDB9EFFF	L	ILLS	L,*p4{ILS=1}	1		v115@9gzhFeglQ4HeglR4BeglDehlQ4ilNeAgH		[^ILS]!,*p3	95.79%	4828/5040	31DDBB7BFF
